Student_ID,Age,Gender,Education_Level,Current_Course,Board,School_or_College_Type,Medium_of_Instruction,District,State,Urban_or_Rural,Stream,Mathematics,Science,English,Social_Science,Second_Language,Physics,Chemistry,Biology,Computer_Science,Accountancy,Business_Studies,Economics,Statistics,History,Political_Science,Geography,Psychology,Overall_Percentage,CGPA,Current_Semester,Backlogs,Attendance,Project_Score,Logical_Reasoning,Analytical_Thinking,Numerical_Ability,Spatial_Ability,Mechanical_Aptitude,Scientific_Aptitude,Language_Aptitude,Business_Aptitude,Creative_Aptitude,Leadership_Aptitude,Observation,Memory,Critical_Thinking,Decision_Making,Learning_Ability,Communication,Leadership,Teamwork,Problem_Solving,Creativity,Time_Management,Adaptability,Confidence,Self_Learning,Emotional_Intelligence,Stress_Management,Networking_Skill,Personality_Type,Learning_Style,Risk_Taking,Work_Preference,Leadership_Style,Technology_Interest,Medicine_Interest,Business_Interest,Finance_Interest,Law_Interest,Teaching_Interest,Research_Interest,Agriculture_Interest,Arts_Interest,Design_Interest,Sports_Interest,Music_Interest,Writing_Interest,Journalism_Interest,Psychology_Interest,Environment_Interest,Hospitality_Interest,Social_Service_Interest,Defence_Interest,Robotics_Interest,Artificial_Intelligence_Interest,Animation_Interest,Entrepreneurship_Interest,Gaming_Interest,MS_Word,Excel,PowerPoint,Typing_Speed,Internet_Research,Digital_Communication,AI_Tool_Usage,Online_Collaboration,Cyber_Awareness,Programming,Python,Java,C++,SQL,Database,Networking,Cybersecurity,Cloud_Computing,Artificial_Intelligence_Skill,Machine_Learning,Data_Analysis,UI_UX,Graphic_Design,Video_Editing,Accounting,Financial_Analysis,Marketing,Patient_Care,Laboratory_Skills,Mechanical_Design,Electrical_Maintenance,Civil_Drawing,Legal_Research,Content_Writing,Scientific_Research,Agriculture_Skill,Certification_1,Certification_2,Certification_Count,Project_1,Project_2,Project_Count,Internship_Completed,Internship_Domain,Internship_Duration_Months,Industrial_Visit,Volunteer_Experience,Community_Service_Hours,Activity_1,Activity_2,Activity_3,Parent_Education,Parent_Occupation,Annual_Family_Income,First_Generation_Learner,Internet_Access,Laptop_Availability,Study_Environment,Preferred_Industry,Preferred_Location,Expected_Salary,Government_or_Private,Research_Interest_Level,Higher_Studies_Interest,Abroad_Studies_Interest,Startup_Interest,Work_Life_Balance_Preference,Recommended_Career,Academic_Performance_Score,Total_Technical_Skill_Score,Soft_Skill_Score,Digital_Literacy_Score,Domain_Skill_Score,STEM_Strength_Score,Business_Aptitude_Score,Creativity_Score,Leadership_Score,Career_Readiness_Score,Mathematics_Studied,Science_Studied,English_Studied,Social_Science_Studied,Second_Language_Studied,Physics_Studied,Chemistry_Studied,Biology_Studied,Computer_Science_Studied,Accountancy_Studied,Business_Studies_Studied,Economics_Studied,Statistics_Studied,History_Studied,Political_Science_Studied,Geography_Studied,Psychology_Studied
STU104264,17,Male,Plus Two,Not Applicable,CBSE,Private,English,Hyderabad,Telangana,Rural,Commerce,68.2,Not Studied,58.8,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,61.7,86.9,72,57,Not Studied,Not Studied,Not Studied,Not Studied,67.43,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,5,6,3,4,3,3,7,4,9,7,4,3,3,4,4,4,3,4,5,6,5,8,5,4,5,3,Extrovert,Hands-on,Medium,Independent,Directive,7,3,6,8,3,6,5,7,3,3,6,3,3,2,4,3,4,5,4,1,6,1,3,3,3,4,4,6,6,4,6,4,4,0,1,1,0,3,2,1,2,0,0,0,0,2,1,1,1,0,4,0,1,2,0,2,3,1,4,0,Tally,Not Applicable,1,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,No,0,Entrepreneurship Club,Not Applicable,Not Applicable,Graduate,Farmer,1.5-3 LPA,No,Yes,No,Good,Legal Services,Abroad,498562,Either,4,5,3,3,High Priority,HR Manager,67.43,0.93,4.67,4.56,1.5,68.2,7,4,6.5,19.73,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
STU104265,17,Male,Plus One,Not Applicable,State Board,Private,English,Mangaluru,Karnataka,Urban,Commerce,55.5,Not Studied,65.3,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,77,62.8,78,58.7,Not Studied,Not Studied,Not Studied,Not Studied,66.22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,7,5,2,3,4,6,8,6,8,8,3,5,5,2,4,5,4,6,5,4,6,3,5,4,6,7,1,Ambivert,Practical,Low,Team,Not Applicable,2,3,3,6,7,5,2,6,5,4,4,5,7,5,3,6,5,4,3,5,6,7,2,1,5,6,5,4,4,1,3,3,4,1,1,1,0,0,1,0,1,1,2,1,0,1,1,0,1,2,4,0,4,3,2,2,1,6,0,3,SolidWorks,Adobe Certified,2,Research Publication,Not Applicable,1,No,Not Applicable,0,No,No,0,Student Council,Not Applicable,Not Applicable,Graduate,Farmer,Below 1.5 LPA,No,Yes,No,Average,Defence,Home State,342544,Government,3,2,4,3,Moderate Priority,Content Writer,66.22,0.73,4.67,3.89,2.33,55.5,5,5.33,6,34.72,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
STU104266,16,Female,Class 10,Not Applicable,CBSE,Private,English,Kolkata,West Bengal,Urban,General,47.3,63.3,58.2,56.3,68.4,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,58.7,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,5,5,4,5,4,7,7,2,5,6,6,6,7,9,5,5,6,6,9,5,4,5,4,6,6,5,Ambivert,Hands-on,High,Team,Not Applicable,6,4,4,4,5,6,7,5,5,5,6,4,6,2,8,3,3,4,6,4,2,5,5,4,5,5,4,4,5,6,3,4,5,2,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,PMKVY,Microsoft,2,Business Plan,Teaching Internship Report,2,No,Not Applicable,0,No,No,0,Entrepreneurship Club,Not Applicable,Not Applicable,12th Pass,Private Employee,1.5-3 LPA,No,Yes,Yes,Good,Defence,Home State,360014,Private,7,6,6,5,Moderate Priority,Teacher,58.7,0.53,5.5,4.56,0.33,47.3,5,5.33,5,44.73,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU104267,21,Female,Undergraduate,BA Economics,Not Applicable,Government,English,New Delhi,Delhi,Urban,Humanities,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.37,8,0,93.4,50.1,4,7,6,6,4,4,5,4,6,8,7,5,5,7,3,6,3,2,2,5,3,5,5,5,4,4,3,Introvert,Practical,Low,Hybrid,Directive,4,6,6,5,3,4,4,7,2,4,4,7,6,8,3,4,5,6,9,5,3,5,3,3,7,6,6,5,6,5,5,5,1,0,0,2,0,0,0,1,0,1,0,3,1,0,1,1,2,0,2,2,1,3,3,0,0,2,4,1,Adobe Certified,Teaching Certification,2,Business Plan,Not Applicable,1,No,Not Applicable,0,Yes,No,0,NSS,Music,Robotics Club,10th Pass,Farmer,Below 1.5 LPA,No,Yes,Yes,Poor,Education,Abroad,481845,Either,5,2,9,3,Moderate Priority,Navy Officer,83.7,0.67,3.92,5.11,1.67,68.05,5,5,5.5,37.78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104268,16,Female,Class 10,Not Applicable,State Board,Private,English,Trichy,Tamil Nadu,Rural,General,85.9,88.8,65.1,71.3,68.9,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,76,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,3,4,3,5,6,4,4,4,9,7,5,4,6,7,5,6,6,3,5,3,5,4,5,6,9,3,Extrovert,Visual,High,Hybrid,Directive,4,8,4,6,4,4,8,3,5,4,5,4,3,4,2,4,5,7,4,4,6,3,6,4,5,4,2,2,4,6,3,2,5,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,Medical Certification,Oracle,3,Robotics Project,Not Applicable,1,No,Not Applicable,0,No,Yes,20,NSS,Not Applicable,Not Applicable,12th Pass,Self-Employed Professional,6-10 LPA,Yes,Yes,Yes,Average,Manufacturing,Anywhere in India,300100,Either,6,3,1,5,Low Priority,IAS Officer,76,0.47,5,3.67,0.33,85.9,4.67,4.33,7.5,42.51,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU104269,17,Female,Diploma,Diploma in Hotel Management,Not Applicable,Autonomous,English,Mysuru,Karnataka,Urban,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.88,4,3,80.2,90.9,5,6,4,8,3,8,6,4,7,5,5,2,5,3,4,4,4,5,4,3,3,5,6,3,5,4,6,Ambivert,Reading,Low,Team,Not Applicable,4,5,4,4,4,5,6,2,3,2,3,8,5,7,4,4,8,4,3,4,4,3,6,4,2,5,5,6,5,7,6,5,5,0,1,0,1,1,0,1,0,0,1,0,2,2,1,0,1,1,2,1,1,3,0,0,1,3,0,1,Udemy,Cisco,2,IoT Project,Research Publication,3,No,Not Applicable,0,Yes,Yes,5,Dance,Debate,Not Applicable,Doctorate,Farmer,6-10 LPA,No,Yes,No,Good,IT & Software,No Preference,215764,Either,4,7,1,1,High Priority,Musician,78.8,0.67,4.33,5.11,1.17,68.05,4,4,4.5,54.44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104270,21,Female,Postgraduate,MCA,Not Applicable,Private,Regional Language,Kollam,Kerala,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.25,1,0,93.6,72.8,6,7,4,4,4,5,5,6,4,4,7,6,4,7,5,8,5,6,4,1,3,5,4,6,3,4,7,Introvert,Visual,Low,Hybrid,Not Applicable,6,4,5,5,6,5,4,5,4,6,5,5,5,6,5,8,6,4,7,6,3,6,4,6,4,6,4,5,5,5,3,6,5,2,2,2,2,3,2,1,0,1,0,0,1,0,1,0,2,3,0,3,0,2,1,3,3,0,1,2,Coursera,Not Applicable,1,Research Project,Architecture Model,3,Yes,Research,3,Yes,Yes,20,Quiz,NCC,Hackathon,Doctorate,Retired,1.5-3 LPA,Yes,Yes,Yes,Average,Media & Entertainment,Home State,957347,Private,7,3,9,6,Moderate Priority,Pilot,72.5,1.13,4.67,4.78,1.67,68.05,5.33,3.67,4.5,70.28,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104271,23,Male,Undergraduate,BSc Agriculture,Not Applicable,Private,English,Coimbatore,Tamil Nadu,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.01,6,2,99.1,77.2,5,9,5,6,1,6,2,7,4,5,5,6,5,8,5,7,6,7,6,3,7,3,5,4,3,5,4,Ambivert,Visual,High,Hybrid,Not Applicable,7,4,6,7,6,3,6,5,2,4,7,5,7,7,6,5,4,5,5,5,6,3,6,5,2,6,6,7,8,8,10,6,6,0,4,3,3,2,4,1,1,1,3,0,7,0,2,1,2,0,0,2,3,0,0,0,1,3,0,1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,0,Yes,Finance,2,Yes,No,0,Debate,Environmental Club,Not Applicable,Doctorate,Farmer,Below 1.5 LPA,No,Yes,No,Good,Media & Entertainment,No Preference,782548,Either,4,3,9,4,Moderate Priority,Business Analyst,70.1,2.13,5,6.56,1,68.05,6.67,3.67,5.5,41.4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104272,15,Female,Class 10,Not Applicable,State Board,Private,Regional Language,Howrah,West Bengal,Rural,General,60.4,66.8,55.1,70.1,70.8,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,64.64,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,3,6,5,6,3,7,8,10,4,7,5,6,2,4,3,6,2,7,5,7,4,5,4,6,3,3,Extrovert,Visual,High,Independent,Not Applicable,3,5,4,3,4,7,5,6,6,7,6,4,3,4,5,3,3,9,4,4,3,5,5,6,3,6,1,4,5,2,1,0,4,1,1,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,Oracle,Not Applicable,1,IoT Project,Not Applicable,1,No,Not Applicable,0,No,No,0,Environmental Club,Music,Art Club,12th Pass,Self-Employed Professional,3-6 LPA,No,Yes,No,Average,Defence,Anywhere in India,186485,Government,2,3,5,1,Moderate Priority,Graphic Designer,64.64,0.53,4.58,2.89,0.42,60.4,5,7.33,5,23.89,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU104273,17,Male,Plus One,Not Applicable,State Board,Government,English,Varanasi,Uttar Pradesh,Rural,Science,76.7,Not Studied,66.2,Not Studied,Not Studied,91.7,78.3,Not Studied,83.4,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,79.26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,3,4,4,1,4,4,5,6,6,9,3,5,9,4,5,3,7,4,4,2,7,6,1,8,8,3,Ambivert,Reading,Medium,Team,Not Applicable,6,3,2,7,4,5,4,5,5,6,8,5,6,4,4,6,6,4,9,5,4,1,1,3,2,4,4,4,4,5,6,7,6,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,2,1,1,2,3,1,0,2,3,4,3,0,Medical Certification,Teaching Certification,2,Website,Not Applicable,1,No,Not Applicable,0,No,No,0,Drama,Coding Club,Dance,Graduate,Teacher,3-6 LPA,Yes,Yes,No,Good,Legal Services,Metro Cities Only,150000,Private,5,4,2,6,Moderate Priority,Pilot,79.26,0.53,4.83,4.67,1.83,82.52,4.67,5.33,4.5,36.68,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU104274,22,Female,Undergraduate,MBBS,Not Applicable,Autonomous,English,Surat,Gujarat,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.09,8,0,77.7,55.2,6,3,4,7,2,5,1,5,8,5,4,5,6,7,5,4,3,6,7,5,5,6,4,5,3,3,6,Ambivert,Visual,Medium,Team,Not Applicable,8,2,4,5,2,6,5,4,5,5,4,3,4,6,4,4,5,2,4,5,3,2,5,4,4,7,7,7,9,7,8,6,6,5,1,5,1,2,0,3,3,2,0,2,4,0,1,1,4,0,0,2,0,2,0,0,2,1,2,4,Not Applicable,Not Applicable,0,Architecture Model,Agriculture Project,2,No,Not Applicable,0,Yes,Yes,5,Art Club,Quiz,Not Applicable,12th Pass,Business Owner,1.5-3 LPA,No,Yes,No,Average,Legal Services,Home State,426382,Government,1,3,2,2,Moderate Priority,Mobile App Developer,80.9,2,4.75,6.78,1.42,68.05,4.67,6,4,33.62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104275,17,Male,Plus One,Not Applicable,CBSE,Aided,English,Salem,Tamil Nadu,Urban,Science,67.8,Not Studied,91.5,Not Studied,Not Studied,57.4,63.4,Not Studied,54.6,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,66.94,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,7,5,4,4,4,6,5,3,6,8,5,4,2,9,4,5,7,4,3,2,3,5,6,3,2,2,2,Introvert,Reading,Medium,Hybrid,Supportive,8,4,2,1,4,1,4,5,7,4,4,3,3,3,6,4,5,8,7,4,1,4,3,5,5,6,8,6,4,4,4,5,6,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,2,0,0,1,2,1,0,3,1,2,0,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,Yes,30,Debate,Hackathon,Not Applicable,Below 10th,Daily Wage Worker,3-6 LPA,No,Yes,No,Average,Legal Services,Abroad,150000,Private,4,4,4,4,Moderate Priority,Police Officer,66.94,0.4,3.67,5.33,1.17,60.8,2,4,7.5,13.32,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU104276,17,Female,Plus Two,Not Applicable,State Board,Aided,English,South Delhi,Delhi,Rural,Science,73.3,Not Studied,99.9,Not Studied,Not Studied,41.3,79.8,90.8,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,77.02,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,5,2,3,2,6,3,4,4,3,5,8,5,6,4,5,2,3,4,7,3,5,7,6,6,6,4,Ambivert,Practical,Medium,Independent,Not Applicable,5,8,5,5,3,4,5,5,7,6,2,2,5,7,5,6,4,6,7,2,7,4,5,2,4,6,5,4,4,5,6,4,3,2,0,0,0,0,1,2,2,0,0,1,0,1,1,2,2,0,4,2,3,2,0,1,0,2,0,2,AWS,NSDC,2,Social Service Project,Not Applicable,1,No,Not Applicable,0,No,No,0,Quiz,NCC,Not Applicable,12th Pass,Government Employee,6-10 LPA,Yes,Yes,No,Good,Construction & Infrastructure,Metro Cities Only,150000,Private,1,6,5,5,High Priority,Pharmacist,77.02,0.8,4.83,4.56,1.5,71.3,4.67,5.67,2.5,36.4,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
STU104277,18,Other,Plus Two,Not Applicable,State Board,Government,Regional Language,Vadodara,Gujarat,Urban,Science,89.3,Not Studied,74.4,Not Studied,Not Studied,69.4,71.3,Not Studied,91.7,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,79.22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,7,7,5,6,7,7,6,5,3,6,4,4,5,6,8,5,5,5,6,3,2,5,4,4,5,3,7,Extrovert,Hands-on,Low,Independent,Not Applicable,9,5,3,5,5,8,6,5,3,7,5,5,4,3,4,7,6,4,7,4,8,4,5,4,6,7,2,5,2,4,4,4,5,0,4,2,1,0,2,1,3,0,3,5,0,3,3,0,3,2,1,3,2,0,0,1,1,2,1,2,Red Hat,Not Applicable,1,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,Yes,0,Entrepreneurship Club,Photography Club,Not Applicable,10th Pass,Teacher,3-6 LPA,Yes,Yes,No,Poor,Media & Entertainment,Anywhere in India,150000,Either,4,7,6,4,Low Priority,AI Engineer,79.22,1.8,4.5,4.33,1.5,80.42,4.33,4.33,5.5,19.16,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU104278,20,Female,Undergraduate,BTech Electrical,Not Applicable,Autonomous,English,South Delhi,Delhi,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.97,1,1,83.5,67.9,2,3,8,5,3,6,9,4,6,2,2,6,3,3,7,4,4,4,5,4,4,5,6,4,4,4,3,Introvert,Visual,High,Independent,Not Applicable,4,6,5,6,4,7,4,3,2,4,4,5,6,5,5,6,5,6,5,3,6,6,7,2,6,2,5,6,3,6,3,3,2,2,0,2,1,0,0,2,2,0,1,0,0,2,0,3,5,0,3,0,2,3,1,1,0,0,1,3,Not Applicable,Not Applicable,0,Robotics Project,Research Project,2,Yes,Agriculture,1,Yes,No,0,Debate,Quiz,Hackathon,12th Pass,Unemployed,10-20 LPA,No,Yes,No,Good,IT & Software,Abroad,542007,Either,1,6,10,2,Moderate Priority,Bank PO / Clerk,79.7,1,4.25,4,1.58,68.05,5,4.67,3,51.67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104279,26,Male,Postgraduate,MSc,Not Applicable,Private,Regional Language,Visakhapatnam,Andhra Pradesh,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.27,3,0,89.7,63.5,4,4,5,4,6,2,8,3,6,1,7,4,5,6,5,6,5,4,9,5,5,3,4,6,3,5,4,Extrovert,Practical,Medium,Hybrid,Not Applicable,5,5,5,1,5,5,4,5,3,2,3,4,8,1,8,5,5,4,6,5,4,5,4,5,5,3,6,6,5,5,3,4,5,0,0,0,0,2,1,2,0,0,0,0,0,1,2,1,1,2,1,0,4,3,1,1,0,1,1,2,Adobe Certified,Not Applicable,1,Teaching Internship Report,Business Plan,2,Yes,Healthcare,3,Yes,Yes,5,Robotics Club,Not Applicable,Not Applicable,10th Pass,Retired,1.5-3 LPA,No,No,Yes,Excellent,Construction & Infrastructure,No Preference,907020,Private,4,6,7,3,Moderate Priority,Psychologist,72.7,0.6,4.92,4.67,1.42,68.05,3,4.33,3,61.68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104280,23,Female,Undergraduate,BA English,Not Applicable,Autonomous,Regional Language,Darjeeling,West Bengal,Rural,Humanities,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.04,8,1,88.9,73.2,4,2,4,6,5,6,5,5,3,5,7,5,5,5,2,7,2,4,7,8,6,7,6,4,4,4,5,Extrovert,Visual,Medium,Team,Not Applicable,4,7,2,3,5,4,4,9,4,4,3,4,7,5,6,7,4,4,6,3,7,4,4,5,6,3,3,3,6,6,5,2,7,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,4,1,3,4,Google,Adobe Certified,3,Architecture Model,Business Plan,2,No,Not Applicable,0,Yes,No,0,Quiz,Not Applicable,Not Applicable,10th Pass,Daily Wage Worker,1.5-3 LPA,No,No,Yes,Average,Legal Services,Home State,560513,Private,5,6,7,5,High Priority,Forest Officer,80.4,0.33,5.33,4.56,1.25,68.05,3.33,5,3.5,53.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104281,15,Female,Class 10,Not Applicable,ICSE,Private,English,Howrah,West Bengal,Urban,General,60.8,56.9,72.1,85,60.3,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.02,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,4,3,5,5,6,8,6,4,3,5,4,9,1,7,5,7,6,6,5,5,4,6,4,4,5,4,Introvert,Visual,High,Hybrid,Not Applicable,3,3,4,4,6,4,5,1,3,4,3,4,9,6,6,5,4,5,4,5,6,5,1,6,1,5,2,3,2,5,1,4,5,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,Adobe Certified,Not Applicable,1,IoT Project,Not Applicable,1,No,Not Applicable,0,Yes,Yes,5,Dance,Environmental Club,Drama,Doctorate,Business Owner,3-6 LPA,No,Yes,Yes,Good,Manufacturing,Abroad,456109,Either,5,5,5,2,Moderate Priority,Journalist,67.02,0.4,5.08,3.11,0.25,60.8,4.67,4.33,5,24.44,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU104282,19,Male,Undergraduate,BSc Computer Science,Not Applicable,Government,English,Hyderabad,Telangana,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.12,5,0,71.9,87.6,6,5,6,5,4,7,4,4,1,1,8,4,5,5,7,6,4,4,3,5,4,7,6,4,6,5,5,Extrovert,Visual,Low,Team,Not Applicable,5,8,3,5,5,5,6,5,6,5,4,4,6,4,4,3,8,4,4,6,3,6,3,4,4,4,8,3,6,6,3,7,2,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,5,1,0,3,2,3,0,3,0,TCS iON,Not Applicable,1,Teaching Internship Report,Not Applicable,1,Yes,Design,3,Yes,No,0,Quiz,Not Applicable,Not Applicable,10th Pass,Farmer,3-6 LPA,No,Yes,No,Good,Manufacturing,Home State,939537,Private,6,8,6,3,Moderate Priority,Dentist,71.2,0.47,4.92,4.78,1.5,68.05,4,3.67,2.5,53.62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU104283,18,Female,Plus Two,Not Applicable,State Board,Private,Regional Language,Warangal,Telangana,Urban,Science,92.6,Not Studied,66.8,Not Studied,Not Studied,89.5,57.2,51.8,57.6,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,69.25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,4,4,7,5,3,3,5,7,5,1,4,2,4,3,4,8,6,6,6,3,1,7,4,5,4,6,Introvert,Visual,High,Team,Not Applicable,7,5,6,1,4,5,1,5,4,6,6,2,4,5,6,4,5,1,5,4,5,6,6,4,2,7,8,9,3,5,5,4,6,0,2,1,0,2,0,2,1,0,1,1,0,5,2,1,2,2,3,1,1,1,0,5,1,0,2,4,PMKVY,SolidWorks,2,Science Fair Project,Robotics Project,2,No,Not Applicable,0,Yes,Yes,20,Debate,Not Applicable,Not Applicable,12th Pass,Teacher,6-10 LPA,Yes,Yes,No,Good,Research & Academia,Home State,556598,Either,5,4,4,7,Low Priority,Architect,69.25,1.2,5,5.44,1.83,69.74,4,6.33,6.5,46.93,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU104284,22,Male,Undergraduate,BA Economics,Not Applicable,Private,English,Visakhapatnam,Andhra Pradesh,Urban,Humanities,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.36,3,3,73.9,79.9,7,6,7,3,2,6,8,3,6,3,5,3,6,1,5,3,5,3,6,3,4,6,6,6,7,6,3,Introvert,Hands-on,Low,Independent,Not Applicable,5,4,7,8,3,2,5,4,5,6,4,5,4,3,4,3,5,7,2,3,6,4,1,4,7,5,5,3,5,5,9,5,2,1,0,1,3,1,1,3,2,0,0,0,0,2,1,1,7,1,4,0,0,1,1,2,2,1,2,1,Cisco,Not Applicable,1,Website,Not Applicable,1,No,Not Applicable,0,Yes,No,0,Dance,Quiz,Not Applicable,12th Pass,Self-Employed Professional,6-10 LPA,No,Yes,Yes,Excellent,Hospitality & Tourism,No Preference,810446,Either,4,6,7,4,High Priority,Bank PO / Clerk,73.6,1.07,4.83,5.11,1.83,68.05,6,5,4,29.44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
